"date","site","heure_obs","fraction","nom_sci","abondance","largeur_riviere","profondeur_riviere","vitesse_courant","transparence_eau","temperature_eau_c","ID_observation"
"2017-09-22","139_103_R01","10:00:0",0.0166666666666667,"Nematoda",1,10,0.4,NA,"moyenne",14,1036
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Baetis",1,10,0.4,0.3066,"élevée",11.9,1037
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Plauditus",3,10,0.4,0.3066,"élevée",11.9,1038
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Ephemerella",7,10,0.4,0.3066,"élevée",11.9,1039
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Serratella",2,10,0.4,0.3066,"élevée",11.9,1040
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Ephemera",1,10,0.4,0.3066,"élevée",11.9,1041
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Maccaffertium",7,10,0.4,0.3066,"élevée",11.9,1042
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Leptophlebiidae",4,10,0.4,0.3066,"élevée",11.9,1043
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Micrasema",1,10,0.4,0.3066,"élevée",11.9,1044
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Brachycentrus",2,10,0.4,0.3066,"élevée",11.9,1045
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Glossosoma",2,10,0.4,0.3066,"élevée",11.9,1046
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Protoptila",5,10,0.4,0.3066,"élevée",11.9,1047
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Ceratopsyche",59,10,0.4,0.3066,"élevée",11.9,1048
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Cheumatopsyche",23,10,0.4,0.3066,"élevée",11.9,1049
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Hydroptila",10,10,0.4,0.3066,"élevée",11.9,1050
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Setodes",3,10,0.4,0.3066,"élevée",11.9,1051
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Nyctiophylax",1,10,0.4,0.3066,"élevée",11.9,1052
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Psychomyia",3,10,0.4,0.3066,"élevée",11.9,1053
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Rhyacophila",1,10,0.4,0.3066,"élevée",11.9,1054
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Taeniopteryx",3,10,0.4,0.3066,"élevée",11.9,1055
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Chironomini",15,10,0.4,0.3066,"élevée",11.9,1056
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Tanytarsini",18,10,0.4,0.3066,"élevée",11.9,1057
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Orthocladiinae",21,10,0.4,0.3066,"élevée",11.9,1058
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Pentaneurini",2,10,0.4,0.3066,"élevée",11.9,1059
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Hemerodromia",1,10,0.4,0.3066,"élevée",11.9,1060
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Antocha",9,10,0.4,0.3066,"élevée",11.9,1061
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Optioservus",9,10,0.4,0.3066,"élevée",11.9,1062
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Promoresia",3,10,0.4,0.3066,"élevée",11.9,1063
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Stenelmis",2,10,0.4,0.3066,"élevée",11.9,1064
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Psephenus",1,10,0.4,0.3066,"élevée",11.9,1065
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Acari",1,10,0.4,0.3066,"élevée",11.9,1066
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Ferrissia",4,10,0.4,0.3066,"élevée",11.9,1067
"2016-09-27","139_103_R02","16:15:0",0.0166666666666667,"Oligochaeta",4,10,0.4,0.3066,"élevée",11.9,1068
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Baetidae",1,11,0.3,0.284,"élevée",14.9,1069
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Acentrella",3,11,0.3,0.284,"élevée",14.9,1070
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Baetis",6,11,0.3,0.284,"élevée",14.9,1071
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Plauditus",7,11,0.3,0.284,"élevée",14.9,1072
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Ephemerella",2,11,0.3,0.284,"élevée",14.9,1073
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Maccaffertium",15,11,0.3,0.284,"élevée",14.9,1074
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Stenacron",2,11,0.3,0.284,"élevée",14.9,1075
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Leptophlebiidae",5,11,0.3,0.284,"élevée",14.9,1076
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Glossosoma",3,11,0.3,0.284,"élevée",14.9,1077
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Helicopsyche",2,11,0.3,0.284,"élevée",14.9,1078
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Hydropsychidae",31,11,0.3,0.284,"élevée",14.9,1079
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Ceratopsyche",48,11,0.3,0.284,"élevée",14.9,1080
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Cheumatopsyche",78,11,0.3,0.284,"élevée",14.9,1081
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Hydroptila",1,11,0.3,0.284,"élevée",14.9,1082
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Dolophilodes",1,11,0.3,0.284,"élevée",14.9,1083
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Psychomyia",2,11,0.3,0.284,"élevée",14.9,1084
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Rhyacophila",3,11,0.3,0.284,"élevée",14.9,1085
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Atherix",2,11,0.3,0.284,"élevée",14.9,1086
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Chironomini",6,11,0.3,0.284,"élevée",14.9,1087
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Tanytarsini",19,11,0.3,0.284,"élevée",14.9,1088
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Orthocladiinae",21,11,0.3,0.284,"élevée",14.9,1089
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Pentaneurini",4,11,0.3,0.284,"élevée",14.9,1090
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Hemerodromia",3,11,0.3,0.284,"élevée",14.9,1091
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Simulium",1,11,0.3,0.284,"élevée",14.9,1092
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Antocha",1,11,0.3,0.284,"élevée",14.9,1093
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Optioservus",21,11,0.3,0.284,"élevée",14.9,1094
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Stenelmis",3,11,0.3,0.284,"élevée",14.9,1095
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Ophiogomphus",1,11,0.3,0.284,"élevée",14.9,1096
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Nigronia",1,11,0.3,0.284,"élevée",14.9,1097
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Acari",1,11,0.3,0.284,"élevée",14.9,1098
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Ferrissia",1,11,0.3,0.284,"élevée",14.9,1099
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Oligochaeta",2,11,0.3,0.284,"élevée",14.9,1100
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Nematoda",1,11,0.3,0.284,"élevée",14.9,1101
"2017-09-07","139_103_R02","08:40:0",0.0166666666666667,"Platyhelminthes",1,11,0.3,0.284,"élevée",14.9,1102
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Acerpenna",1,10,0.35,0.4492,"élevée",19.1,1103
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Baetis",1,10,0.35,0.4492,"élevée",19.1,1104
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Plauditus",2,10,0.35,0.4492,"élevée",19.1,1105
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Caenis",19,10,0.35,0.4492,"élevée",19.1,1106
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Ephemerella",4,10,0.35,0.4492,"élevée",19.1,1107
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Leucrocuta",3,10,0.35,0.4492,"élevée",19.1,1108
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Maccaffertium",13,10,0.35,0.4492,"élevée",19.1,1109
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Isonychia",1,10,0.35,0.4492,"élevée",19.1,1110
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Leptophlebiidae",2,10,0.35,0.4492,"élevée",19.1,1111
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Helicopsyche",12,10,0.35,0.4492,"élevée",19.1,1112
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Hydropsychidae",5,10,0.35,0.4492,"élevée",19.1,1113
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Ceratopsyche",16,10,0.35,0.4492,"élevée",19.1,1114
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Cheumatopsyche",57,10,0.35,0.4492,"élevée",19.1,1115
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Hydroptila",1,10,0.35,0.4492,"élevée",19.1,1116
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Mystacides",6,10,0.35,0.4492,"élevée",19.1,1117
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Oecetis",5,10,0.35,0.4492,"élevée",19.1,1118
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Setodes",3,10,0.35,0.4492,"élevée",19.1,1119
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Chimarra",5,10,0.35,0.4492,"élevée",19.1,1120
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Rhyacophila",3,10,0.35,0.4492,"élevée",19.1,1121
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Probezzia",1,10,0.35,0.4492,"élevée",19.1,1122
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Chironomini",1,10,0.35,0.4492,"élevée",19.1,1123
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Tanytarsini",13,10,0.35,0.4492,"élevée",19.1,1124
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Orthocladiinae",7,10,0.35,0.4492,"élevée",19.1,1125
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Pentaneurini",1,10,0.35,0.4492,"élevée",19.1,1126
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Antocha",1,10,0.35,0.4492,"élevée",19.1,1127
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Helichus",1,10,0.35,0.4492,"élevée",19.1,1128
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Dubiraphia",2,10,0.35,0.4492,"élevée",19.1,1129
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Optioservus",44,10,0.35,0.4492,"élevée",19.1,1130
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Stenelmis",13,10,0.35,0.4492,"élevée",19.1,1131
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Psephenus",2,10,0.35,0.4492,"élevée",19.1,1132
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Gomphus",2,10,0.35,0.4492,"élevée",19.1,1133
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Acari",2,10,0.35,0.4492,"élevée",19.1,1134
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Pisidium",2,10,0.35,0.4492,"élevée",19.1,1135
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Ferrissia",6,10,0.35,0.4492,"élevée",19.1,1136
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Stagnicola",1,10,0.35,0.4492,"élevée",19.1,1137
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Oligochaeta",1,10,0.35,0.4492,"élevée",19.1,1138
"2018-09-05","139_103_R02","11:30:0",0.0666666666666667,"Platyhelminthes",1,10,0.35,0.4492,"élevée",19.1,1139
"2019-09-23","139_103_R02","09:30:0",0.025,"Plauditus",1,8,0.25,0.2898,"élevée",16.5,1140
"2019-09-23","139_103_R02","09:30:0",0.025,"Caenis",4,8,0.25,0.2898,"élevée",16.5,1141
"2019-09-23","139_103_R02","09:30:0",0.025,"Ephemerella",2,8,0.25,0.2898,"élevée",16.5,1142
"2019-09-23","139_103_R02","09:30:0",0.025,"Serratella",4,8,0.25,0.2898,"élevée",16.5,1143
"2019-09-23","139_103_R02","09:30:0",0.025,"Ephemera",1,8,0.25,0.2898,"élevée",16.5,1144
"2019-09-23","139_103_R02","09:30:0",0.025,"Heptageniidae",1,8,0.25,0.2898,"élevée",16.5,1145
"2019-09-23","139_103_R02","09:30:0",0.025,"Leucrocuta",4,8,0.25,0.2898,"élevée",16.5,1146
"2019-09-23","139_103_R02","09:30:0",0.025,"Maccaffertium",14,8,0.25,0.2898,"élevée",16.5,1147
"2019-09-23","139_103_R02","09:30:0",0.025,"Isonychia",1,8,0.25,0.2898,"élevée",16.5,1148
"2019-09-23","139_103_R02","09:30:0",0.025,"Leptophlebiidae",4,8,0.25,0.2898,"élevée",16.5,1149
"2019-09-23","139_103_R02","09:30:0",0.025,"Helicopsyche",2,8,0.25,0.2898,"élevée",16.5,1150
"2019-09-23","139_103_R02","09:30:0",0.025,"Hydropsychidae",5,8,0.25,0.2898,"élevée",16.5,1151
"2019-09-23","139_103_R02","09:30:0",0.025,"Ceratopsyche",51,8,0.25,0.2898,"élevée",16.5,1152
"2019-09-23","139_103_R02","09:30:0",0.025,"Cheumatopsyche",55,8,0.25,0.2898,"élevée",16.5,1153
"2019-09-23","139_103_R02","09:30:0",0.025,"Hydroptila",5,8,0.25,0.2898,"élevée",16.5,1154
"2019-09-23","139_103_R02","09:30:0",0.025,"Mystacides",1,8,0.25,0.2898,"élevée",16.5,1155
"2019-09-23","139_103_R02","09:30:0",0.025,"Oecetis",2,8,0.25,0.2898,"élevée",16.5,1156
"2019-09-23","139_103_R02","09:30:0",0.025,"Setodes",1,8,0.25,0.2898,"élevée",16.5,1157
"2019-09-23","139_103_R02","09:30:0",0.025,"Chimarra",1,8,0.25,0.2898,"élevée",16.5,1158
"2019-09-23","139_103_R02","09:30:0",0.025,"Rhyacophila",1,8,0.25,0.2898,"élevée",16.5,1159
"2019-09-23","139_103_R02","09:30:0",0.025,"Taeniopteryx",6,8,0.25,0.2898,"élevée",16.5,1160
"2019-09-23","139_103_R02","09:30:0",0.025,"Probezzia",1,8,0.25,0.2898,"élevée",16.5,1161
"2019-09-23","139_103_R02","09:30:0",0.025,"Chironomini",4,8,0.25,0.2898,"élevée",16.5,1162
"2019-09-23","139_103_R02","09:30:0",0.025,"Tanytarsini",3,8,0.25,0.2898,"élevée",16.5,1163
"2019-09-23","139_103_R02","09:30:0",0.025,"Orthocladiinae",13,8,0.25,0.2898,"élevée",16.5,1164
"2019-09-23","139_103_R02","09:30:0",0.025,"Pentaneurini",1,8,0.25,0.2898,"élevée",16.5,1165
"2019-09-23","139_103_R02","09:30:0",0.025,"Hemerodromia",1,8,0.25,0.2898,"élevée",16.5,1166
"2019-09-23","139_103_R02","09:30:0",0.025,"Simulium",1,8,0.25,0.2898,"élevée",16.5,1167
"2019-09-23","139_103_R02","09:30:0",0.025,"Antocha",8,8,0.25,0.2898,"élevée",16.5,1168
"2019-09-23","139_103_R02","09:30:0",0.025,"Hexatoma",1,8,0.25,0.2898,"élevée",16.5,1169
"2019-09-23","139_103_R02","09:30:0",0.025,"Dubiraphia",2,8,0.25,0.2898,"élevée",16.5,1170
"2019-09-23","139_103_R02","09:30:0",0.025,"Optioservus",16,8,0.25,0.2898,"élevée",16.5,1171
"2019-09-23","139_103_R02","09:30:0",0.025,"Ophiogomphus",1,8,0.25,0.2898,"élevée",16.5,1172
"2019-09-23","139_103_R02","09:30:0",0.025,"Nigronia",1,8,0.25,0.2898,"élevée",16.5,1173
"2019-09-23","139_103_R02","09:30:0",0.025,"Acari",3,8,0.25,0.2898,"élevée",16.5,1174
"2019-09-23","139_103_R02","09:30:0",0.025,"Ferrissia",3,8,0.25,0.2898,"élevée",16.5,1175
"2019-09-23","139_103_R02","09:30:0",0.025,"Oligochaeta",2,8,0.25,0.2898,"élevée",16.5,1176
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Acentrella",1,12,0.5,0.4942,"élevée",13.5,1177
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Baetis",3,12,0.5,0.4942,"élevée",13.5,1178
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Caenis",11,12,0.5,0.4942,"élevée",13.5,1179
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Ephemerella",4,12,0.5,0.4942,"élevée",13.5,1180
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Serratella",2,12,0.5,0.4942,"élevée",13.5,1181
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Ephemera",1,12,0.5,0.4942,"élevée",13.5,1182
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Leucrocuta",1,12,0.5,0.4942,"élevée",13.5,1183
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Maccaffertium",13,12,0.5,0.4942,"élevée",13.5,1184
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Stenacron",1,12,0.5,0.4942,"élevée",13.5,1185
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Isonychia",1,12,0.5,0.4942,"élevée",13.5,1186
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Leptophlebiidae",3,12,0.5,0.4942,"élevée",13.5,1187
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Helicopsyche",9,12,0.5,0.4942,"élevée",13.5,1188
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Hydropsychidae",11,12,0.5,0.4942,"élevée",13.5,1189
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Ceratopsyche",25,12,0.5,0.4942,"élevée",13.5,1190
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Cheumatopsyche",38,12,0.5,0.4942,"élevée",13.5,1191
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Lepidostoma",1,12,0.5,0.4942,"élevée",13.5,1192
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Oecetis",4,12,0.5,0.4942,"élevée",13.5,1193
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Chimarra",7,12,0.5,0.4942,"élevée",13.5,1194
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Atherix",1,12,0.5,0.4942,"élevée",13.5,1195
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Probezzia",2,12,0.5,0.4942,"élevée",13.5,1196
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Chironomini",4,12,0.5,0.4942,"élevée",13.5,1197
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Tanytarsini",13,12,0.5,0.4942,"élevée",13.5,1198
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Orthocladiinae",27,12,0.5,0.4942,"élevée",13.5,1199
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Pentaneurini",1,12,0.5,0.4942,"élevée",13.5,1200
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Hemerodromia",2,12,0.5,0.4942,"élevée",13.5,1201
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Pericoma | Telmatoscopus",1,12,0.5,0.4942,"élevée",13.5,1202
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Simulium",1,12,0.5,0.4942,"élevée",13.5,1203
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Antocha",5,12,0.5,0.4942,"élevée",13.5,1204
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Optioservus",18,12,0.5,0.4942,"élevée",13.5,1205
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Stenelmis",11,12,0.5,0.4942,"élevée",13.5,1206
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Psephenus",1,12,0.5,0.4942,"élevée",13.5,1207
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Ophiogomphus",2,12,0.5,0.4942,"élevée",13.5,1208
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Gammarus",2,12,0.5,0.4942,"élevée",13.5,1209
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Caecidota",1,12,0.5,0.4942,"élevée",13.5,1210
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Acari",1,12,0.5,0.4942,"élevée",13.5,1211
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Pisidium",1,12,0.5,0.4942,"élevée",13.5,1212
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Hirudinea",2,12,0.5,0.4942,"élevée",13.5,1213
"2020-09-10","139_103_R02","11:40:0",0.0333333333333333,"Oligochaeta",6,12,0.5,0.4942,"élevée",13.5,1214
"2021-09-13","139_103_R02","15:30:0",0.025,"Baetis",1,7,0.25,0.1862,"élevée",17.7,1215
"2021-09-13","139_103_R02","15:30:0",0.025,"Plauditus",3,7,0.25,0.1862,"élevée",17.7,1216
"2021-09-13","139_103_R02","15:30:0",0.025,"Caenis",20,7,0.25,0.1862,"élevée",17.7,1217
"2021-09-13","139_103_R02","15:30:0",0.025,"Ephemerella",16,7,0.25,0.1862,"élevée",17.7,1218
"2021-09-13","139_103_R02","15:30:0",0.025,"Serratella",2,7,0.25,0.1862,"élevée",17.7,1219
"2021-09-13","139_103_R02","15:30:0",0.025,"Ephemera",2,7,0.25,0.1862,"élevée",17.7,1220
"2021-09-13","139_103_R02","15:30:0",0.025,"Leucrocuta",1,7,0.25,0.1862,"élevée",17.7,1221
"2021-09-13","139_103_R02","15:30:0",0.025,"Maccaffertium",14,7,0.25,0.1862,"élevée",17.7,1222
"2021-09-13","139_103_R02","15:30:0",0.025,"Leptophlebiidae",3,7,0.25,0.1862,"élevée",17.7,1223
"2021-09-13","139_103_R02","15:30:0",0.025,"Brachycentrus",1,7,0.25,0.1862,"élevée",17.7,1224
"2021-09-13","139_103_R02","15:30:0",0.025,"Helicopsyche",2,7,0.25,0.1862,"élevée",17.7,1225
"2021-09-13","139_103_R02","15:30:0",0.025,"Hydropsychidae",14,7,0.25,0.1862,"élevée",17.7,1226
"2021-09-13","139_103_R02","15:30:0",0.025,"Ceratopsyche",14,7,0.25,0.1862,"élevée",17.7,1227
"2021-09-13","139_103_R02","15:30:0",0.025,"Cheumatopsyche",40,7,0.25,0.1862,"élevée",17.7,1228
"2021-09-13","139_103_R02","15:30:0",0.025,"Hydroptila",2,7,0.25,0.1862,"élevée",17.7,1229
"2021-09-13","139_103_R02","15:30:0",0.025,"Oecetis",8,7,0.25,0.1862,"élevée",17.7,1230
"2021-09-13","139_103_R02","15:30:0",0.025,"Psychomyia",3,7,0.25,0.1862,"élevée",17.7,1231
"2021-09-13","139_103_R02","15:30:0",0.025,"Agnetina",1,7,0.25,0.1862,"élevée",17.7,1232
"2021-09-13","139_103_R02","15:30:0",0.025,"Atherix",7,7,0.25,0.1862,"élevée",17.7,1233
"2021-09-13","139_103_R02","15:30:0",0.025,"Probezzia",1,7,0.25,0.1862,"élevée",17.7,1234
"2021-09-13","139_103_R02","15:30:0",0.025,"Mallochohelea",1,7,0.25,0.1862,"élevée",17.7,1235
"2021-09-13","139_103_R02","15:30:0",0.025,"Chironomini",10,7,0.25,0.1862,"élevée",17.7,1236
"2021-09-13","139_103_R02","15:30:0",0.025,"Tanytarsini",15,7,0.25,0.1862,"élevée",17.7,1237
"2021-09-13","139_103_R02","15:30:0",0.025,"Orthocladiinae",11,7,0.25,0.1862,"élevée",17.7,1238
"2021-09-13","139_103_R02","15:30:0",0.025,"Pentaneurini",5,7,0.25,0.1862,"élevée",17.7,1239
"2021-09-13","139_103_R02","15:30:0",0.025,"Hemerodromia",2,7,0.25,0.1862,"élevée",17.7,1240
"2021-09-13","139_103_R02","15:30:0",0.025,"Antocha",4,7,0.25,0.1862,"élevée",17.7,1241
"2021-09-13","139_103_R02","15:30:0",0.025,"Dubiraphia",6,7,0.25,0.1862,"élevée",17.7,1242
"2021-09-13","139_103_R02","15:30:0",0.025,"Optioservus",32,7,0.25,0.1862,"élevée",17.7,1243
"2021-09-13","139_103_R02","15:30:0",0.025,"Stenelmis",4,7,0.25,0.1862,"élevée",17.7,1244
"2021-09-13","139_103_R02","15:30:0",0.025,"Ectopria",1,7,0.25,0.1862,"élevée",17.7,1245
"2021-09-13","139_103_R02","15:30:0",0.025,"Gomphus",2,7,0.25,0.1862,"élevée",17.7,1246
"2021-09-13","139_103_R02","15:30:0",0.025,"Ophiogomphus",2,7,0.25,0.1862,"élevée",17.7,1247
"2021-09-13","139_103_R02","15:30:0",0.025,"Nigronia",1,7,0.25,0.1862,"élevée",17.7,1248
"2021-09-13","139_103_R02","15:30:0",0.025,"Acari",3,7,0.25,0.1862,"élevée",17.7,1249
"2021-09-13","139_103_R02","15:30:0",0.025,"Oligochaeta",1,7,0.25,0.1862,"élevée",17.7,1250
"2021-09-13","139_103_R02","15:30:0",0.025,"Nematoda",1,7,0.25,0.1862,"élevée",17.7,1251
"2021-09-13","139_103_R02","15:30:0",0.025,"Platyhelminthes",1,7,0.25,0.1862,"élevée",17.7,1252
"2017-09-22","139_111_R01","10:30:0",0.15,"Acentrella",1,11,0.5,NA,"élevée",10,1253
"2017-09-22","139_111_R01","10:30:0",0.15,"Baetis",25,11,0.5,NA,"élevée",10,1254
"2017-09-22","139_111_R01","10:30:0",0.15,"Diphetor Hageni",2,11,0.5,NA,"élevée",10,1255
"2017-09-22","139_111_R01","10:30:0",0.15,"Ephemerellidae",1,11,0.5,NA,"élevée",10,1256
"2017-09-22","139_111_R01","10:30:0",0.15,"Ephemerella",25,11,0.5,NA,"élevée",10,1257
"2017-09-22","139_111_R01","10:30:0",0.15,"Heptageniidae",1,11,0.5,NA,"élevée",10,1258
"2017-09-22","139_111_R01","10:30:0",0.15,"Epeorus",8,11,0.5,NA,"élevée",10,1259
"2017-09-22","139_111_R01","10:30:0",0.15,"Leucrocuta",2,11,0.5,NA,"élevée",10,1260
"2017-09-22","139_111_R01","10:30:0",0.15,"Rhithrogena",16,11,0.5,NA,"élevée",10,1261
"2017-09-22","139_111_R01","10:30:0",0.15,"Leptophlebiidae",3,11,0.5,NA,"élevée",10,1262
"2017-09-22","139_111_R01","10:30:0",0.15,"Glossosomatidae",1,11,0.5,NA,"élevée",10,1263
